상품링크,모델명,원본 상품명,크롤링된 상품명,최저가,배송비,배송비포함가,배송비정보,쇼핑몰,크롤링시간,개당_수량,맛,상품구성,수량,용량
https://search.shopping.naver.com/catalog/39702268477,JRW03024,"Jarro-Dophilus EPS, 100억, 베지 캡슐 120정(캡슐당 50억)",자로우포뮬러스 도피러스 EPS 100 억 유산균 120 베지캡슐,62400,9900,72300,"배송비
9,900원 포함",로쿠벨 RokuBelle,2025-09-03 17:06:51,,,2개,,
https://search.shopping.naver.com/catalog/39702268477,JRW03024,"Jarro-Dophilus EPS, 100억, 베지 캡슐 120정(캡슐당 50억)",자로우포뮬러스 도피러스 EPS 100 억 유산균 120 베지캡슐,105690,0,105690,"배송비
무료",슈잘나,2025-09-03 17:06:54,,,3개,,
https://search.shopping.naver.com/catalog/39702268477,JRW03024,"Jarro-Dophilus EPS, 100억, 베지 캡슐 120정(캡슐당 50억)",자로우포뮬러스 도피러스 EPS 100 억 유산균 120 베지캡슐,133190,0,133190,"배송비
무료",슈잘나,2025-09-03 17:06:57,,,4개,,
https://search.shopping.naver.com/catalog/54367632832,CGN01900,S-아세틸 L-글루타치온 100mg 베지 캡슐 120정,캘리포니아골드뉴트리션 S-아세틸 L-글루타치온 120정,0,0,0,가격 정보 없음,쇼핑몰 정보 없음,2025-09-03 17:07:04,,,,,
https://search.shopping.naver.com/catalog/35368456619,NOW02811,"D-마노스, 500mg, 베지 캡슐 120정",나우푸드 D-마노스 500mg x 120캡슐,19380,0,19380,"배송비
무료",11번가,2025-09-03 17:07:13,,,1개,,
https://search.shopping.naver.com/catalog/35368456619,NOW02811,"D-마노스, 500mg, 베지 캡슐 120정",나우푸드 D-마노스 500mg x 120캡슐,29780,0,29780,"배송비
무료",옥션,2025-09-03 17:07:15,,,2개,,
https://search.shopping.naver.com/catalog/35368456619,NOW02811,"D-마노스, 500mg, 베지 캡슐 120정",나우푸드 D-마노스 500mg x 120캡슐,44660,0,44660,"배송비
무료",옥션,2025-09-03 17:07:18,,,3개,,
https://search.shopping.naver.com/catalog/35368456619,NOW02811,"D-마노스, 500mg, 베지 캡슐 120정",나우푸드 D-마노스 500mg x 120캡슐,73980,0,73980,"배송비
무료",웰니스 플래닛,2025-09-03 17:07:21,,,4개,,
https://search.shopping.naver.com/catalog/35368456619,NOW02811,"D-마노스, 500mg, 베지 캡슐 120정",나우푸드 D-마노스 500mg x 120캡슐,183000,0,183000,"배송비
무료",G마켓,2025-09-03 17:07:33,,,6개,,
https://search.shopping.naver.com/catalog/53647991113,GOL11415,RAW 유기농 단백질 유기농 식물 포뮬라 무맛 560g,"가든오브라이프 RAW 유기농 단백질 유기농 식물 포뮬라 무맛 560g, 1개",40000,0,40000,"배송비
무료",아이허브 공식스토어,2025-09-03 17:07:40,,,,,
https://search.shopping.naver.com/catalog/35416886618,LEX18739,"표준화된 유러피안 빌베리 추출물, 100mg, 베지 캡슐 90정",라이프익스텐션 빌베리 추출물 90캡슐,29200,0,29200,"배송비
무료",G마켓,2025-09-03 17:07:49,,,1개,,
https://search.shopping.naver.com/catalog/35416886618,LEX18739,"표준화된 유러피안 빌베리 추출물, 100mg, 베지 캡슐 90정",라이프익스텐션 빌베리 추출물 90캡슐,56530,0,56530,"배송비
무료",옥션,2025-09-03 17:07:52,,,2개,,
https://search.shopping.naver.com/catalog/35416886618,LEX18739,"표준화된 유러피안 빌베리 추출물, 100mg, 베지 캡슐 90정",라이프익스텐션 빌베리 추출물 90캡슐,94000,0,94000,"배송비
무료",옥션,2025-09-03 17:07:54,,,3개,,
https://search.shopping.naver.com/catalog/35416886618,LEX18739,"표준화된 유러피안 빌베리 추출물, 100mg, 베지 캡슐 90정",라이프익스텐션 빌베리 추출물 90캡슐,213400,18800,232200,"배송비
18,800원 포함",쿠팡,2025-09-03 17:07:57,,,4개,,
https://search.shopping.naver.com/catalog/35887756620,NOW03070,"브로멜라인 함유 퀘르세틴, 베지 캡슐 120정",나우푸드 케르세틴 브로멜라인 120베지캡슐,27250,0,27250,"배송비
무료",G마켓,2025-09-03 17:08:05,,,1개,,
https://search.shopping.naver.com/catalog/35887756620,NOW03070,"브로멜라인 함유 퀘르세틴, 베지 캡슐 120정",나우푸드 케르세틴 브로멜라인 120베지캡슐,43460,0,43460,"배송비
무료",옥션,2025-09-03 17:08:08,,,2개,,
https://search.shopping.naver.com/catalog/35887756620,NOW03070,"브로멜라인 함유 퀘르세틴, 베지 캡슐 120정",나우푸드 케르세틴 브로멜라인 120베지캡슐,65180,0,65180,"배송비
무료",옥션,2025-09-03 17:08:11,,,3개,,
https://search.shopping.naver.com/catalog/35887756620,NOW03070,"브로멜라인 함유 퀘르세틴, 베지 캡슐 120정",나우푸드 케르세틴 브로멜라인 120베지캡슐,86910,0,86910,"배송비
무료",옥션,2025-09-03 17:08:14,,,4개,,
https://search.shopping.naver.com/catalog/35887756620,NOW03070,"브로멜라인 함유 퀘르세틴, 베지 캡슐 120정",나우푸드 케르세틴 브로멜라인 120베지캡슐,180880,5000,185880,"배송비
5,000원 포함",엘로우프리지어2,2025-09-03 17:08:17,,,5개,,
https://search.shopping.naver.com/catalog/35887756620,NOW03070,"브로멜라인 함유 퀘르세틴, 베지 캡슐 120정",나우푸드 케르세틴 브로멜라인 120베지캡슐,214880,5000,219880,"배송비
5,000원 포함",엘로우프리지어2,2025-09-03 17:08:19,,,6개,,
https://search.shopping.naver.com/catalog/36216592618,LEX16039,"Neuro-Mag, 마그네슘 L-트레온산, 베지 캡슐 90정",라이프익스텐션 뉴로-매그 마그네슘 L-트레오네이트 90베지캡슐,31050,0,31050,"배송비
무료",옥션,2025-09-03 17:08:28,,,1개,,
https://search.shopping.naver.com/catalog/36216592618,LEX16039,"Neuro-Mag, 마그네슘 L-트레온산, 베지 캡슐 90정",라이프익스텐션 뉴로-매그 마그네슘 L-트레오네이트 90베지캡슐,31050,0,31050,"배송비
무료",옥션,2025-09-03 17:08:37,,,2개,,
https://search.shopping.naver.com/catalog/36216592618,LEX16039,"Neuro-Mag, 마그네슘 L-트레온산, 베지 캡슐 90정",라이프익스텐션 뉴로-매그 마그네슘 L-트레오네이트 90베지캡슐,93160,0,93160,"배송비
무료",옥션,2025-09-03 17:08:40,,,3개,,
https://search.shopping.naver.com/catalog/36216592618,LEX16039,"Neuro-Mag, 마그네슘 L-트레온산, 베지 캡슐 90정",라이프익스텐션 뉴로-매그 마그네슘 L-트레오네이트 90베지캡슐,129970,0,129970,"배송비
무료",옥션,2025-09-03 17:08:43,,,4개,,
https://search.shopping.naver.com/catalog/36216592618,LEX16039,"Neuro-Mag, 마그네슘 L-트레온산, 베지 캡슐 90정",라이프익스텐션 뉴로-매그 마그네슘 L-트레오네이트 90베지캡슐,215560,0,215560,"배송비
무료",옥션,2025-09-03 17:08:46,,,6개,,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 120캡슐 1개,20010,0,20010,"배송비
무료",세이브비타,2025-09-03 17:09:06,120캡슐,,,1개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 120캡슐 2개,34260,0,34260,"배송비
무료",콘샌드,2025-09-03 17:09:09,120캡슐,,,2개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 120캡슐 3개,55800,0,55800,"배송비
무료",PLAINLIVING,2025-09-03 17:09:12,120캡슐,,,3개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 120캡슐 4개,87900,0,87900,"배송비
무료",기니스토어,2025-09-03 17:09:14,120캡슐,,,4개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 120캡슐 5개,110700,0,110700,"배송비
무료",인생아이템,2025-09-03 17:09:17,120캡슐,,,5개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 360캡슐 1개,41890,0,41890,"배송비
무료",옥션,2025-09-03 17:09:26,360캡슐,,,1개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 360캡슐 1개,41890,0,41890,"배송비
무료",옥션,2025-09-03 17:09:29,360캡슐,,,2개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 360캡슐 3개,163000,9900,172900,"배송비
9,900원 포함",까까조,2025-09-03 17:09:32,360캡슐,,,3개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 360캡슐 4개,215900,0,215900,"배송비
무료",기니스토어,2025-09-03 17:09:35,360캡슐,,,4개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 360캡슐 5개,269900,0,269900,"배송비
무료",기니스토어,2025-09-03 17:09:38,360캡슐,,,5개,
https://search.shopping.naver.com/catalog/51929228950,DRB00327,"Q-C를 함유한 비타민C, 1,000mg, 베지 캡슐 360정",닥터스베스트 비타민C 1000mg x 360캡슐 6개,323900,0,323900,"배송비
무료",기니스토어,2025-09-03 17:09:40,360캡슐,,,6개,
https://search.shopping.naver.com/catalog/53664308495,CGN01064,스포츠 분리유청단백질 무맛 454g(1lb),"캘리포니아골드뉴트리션 웨이 프로틴 아이솔레이트 454g, 1개",35500,0,35500,"배송비
무료",비타민해외직구,2025-09-03 17:09:59,,,,1개,454g
https://search.shopping.naver.com/catalog/53664308495,CGN01064,스포츠 분리유청단백질 무맛 454g(1lb),"캘리포니아골드뉴트리션 웨이 프로틴 아이솔레이트 454g, 2개",68500,0,68500,"배송비
무료",일품스토어,2025-09-03 17:10:02,,,,2개,454g
https://search.shopping.naver.com/catalog/53664308495,CGN01064,스포츠 분리유청단백질 무맛 454g(1lb),"캘리포니아골드뉴트리션 웨이 프로틴 아이솔레이트 454g, 3개",99900,0,99900,"배송비
무료",일품스토어,2025-09-03 17:10:05,,,,3개,454g
https://search.shopping.naver.com/catalog/53664308495,CGN01064,스포츠 분리유청단백질 무맛 454g(1lb),"캘리포니아골드뉴트리션 웨이 프로틴 아이솔레이트 454g, 6개",219700,19900,239600,"배송비
19,900원 포함",해피굿드림,2025-09-03 17:10:08,,,,6개,454g
https://search.shopping.naver.com/catalog/51929507810,DRB00329,"고흡수율 CoQ10, BioPerine 함유, 200mg, 베지 캡슐 180정",닥터스베스트 코엔자임 큐텐 200mg x 60캡슐 1개,23700,0,23700,"배송비
무료",땡쓰마켓GO,2025-09-03 17:10:28,60캡슐,,,1개,
https://search.shopping.naver.com/catalog/51929507810,DRB00329,"고흡수율 CoQ10, BioPerine 함유, 200mg, 베지 캡슐 180정",닥터스베스트 코엔자임 큐텐 200mg x 60캡슐 2개,43320,0,43320,"배송비
무료",G마켓,2025-09-03 17:10:30,60캡슐,,,2개,
https://search.shopping.naver.com/catalog/51929507810,DRB00329,"고흡수율 CoQ10, BioPerine 함유, 200mg, 베지 캡슐 180정",닥터스베스트 코엔자임 큐텐 200mg x 60캡슐 3개,64280,0,64280,"배송비
무료",G마켓,2025-09-03 17:10:33,60캡슐,,,3개,
https://search.shopping.naver.com/catalog/51929507810,DRB00329,"고흡수율 CoQ10, BioPerine 함유, 200mg, 베지 캡슐 180정",닥터스베스트 코엔자임큐텐 CoQ10 200mg x 180정 1개,40900,0,40900,"배송비
무료",세이브비타,2025-09-03 17:10:42,180정,,,1개,
https://search.shopping.naver.com/catalog/51929507810,DRB00329,"고흡수율 CoQ10, BioPerine 함유, 200mg, 베지 캡슐 180정",닥터스베스트 코엔자임큐텐 CoQ10 200mg x 180정 2개,109200,19900,129100,"배송비
19,900원 포함",월간직구,2025-09-03 17:10:45,180정,,,2개,
https://search.shopping.naver.com/catalog/51929507810,DRB00329,"고흡수율 CoQ10, BioPerine 함유, 200mg, 베지 캡슐 180정",닥터스베스트 코엔자임큐텐 CoQ10 200mg x 180정 3개,234820,6000,240820,"배송비
6,000원 포함",피스망고팜,2025-09-03 17:10:48,180정,,,3개,
https://search.shopping.naver.com/catalog/35911088619,SOR57445,"비타민D3 + K2, 대두 무함유, 베지 캡슐 120정",솔라레이 비타민D3 + K2 120캡슐,24050,4500,28550,"배송비
4,500원 포함",옥션,2025-09-03 17:10:56,,,1개,,
https://search.shopping.naver.com/catalog/35911088619,SOR57445,"비타민D3 + K2, 대두 무함유, 베지 캡슐 120정",솔라레이 비타민D3 + K2 120캡슐,43450,0,43450,"배송비
무료",아이허브 공식스토어,2025-09-03 17:10:59,,,2개,,
https://search.shopping.naver.com/catalog/35911088619,SOR57445,"비타민D3 + K2, 대두 무함유, 베지 캡슐 120정",솔라레이 비타민D3 + K2 120캡슐,65170,0,65170,"배송비
무료",아이허브 공식스토어,2025-09-03 17:11:02,,,3개,,
https://search.shopping.naver.com/catalog/35911088619,SOR57445,"비타민D3 + K2, 대두 무함유, 베지 캡슐 120정",솔라레이 비타민D3 + K2 120캡슐,94400,9900,104300,"배송비
9,900원 포함",퀵어스몰,2025-09-03 17:11:04,,,4개,,
https://search.shopping.naver.com/catalog/55565023022,PIF50720,"유기농 목초 사육 오리지널 기, 425g(15oz)",퓨어인디안푸드 오리지널 기버터 425g 1개,23240,4500,27740,"배송비
4,500원 포함",아이허브 공식스토어,2025-09-03 17:11:20,,,,1개,425g
https://search.shopping.naver.com/catalog/55565023022,PIF50720,"유기농 목초 사육 오리지널 기, 425g(15oz)",퓨어인디안푸드 오리지널 기버터 425g 2개,46800,9900,56700,"배송비
9,900원 포함",하루의스토어,2025-09-03 17:11:22,,,,2개,425g
https://search.shopping.naver.com/catalog/55037999355,AGE12159,"리포소말 글루타치온, 1,000mg, 캡슐 60정(캡슐당 500mg)",코드에이지 리포조말 리포좀 리포소말 글루타치온 1000mg 60캡슐,53250,0,53250,"배송비
무료",아이허브 공식스토어,2025-09-03 17:11:29,,,,,
https://search.shopping.naver.com/catalog/35367425620,LEX19251,"Advanced Milk Thistle, 소프트젤 120정",라이프익스텐션 유로피안 밀크 시슬 소프트젤 120캡슐,29680,0,29680,"배송비
무료",쿠팡,2025-09-03 17:11:39,,,1개,,
https://search.shopping.naver.com/catalog/35367425620,LEX19251,"Advanced Milk Thistle, 소프트젤 120정",라이프익스텐션 유로피안 밀크 시슬 소프트젤 120캡슐,57810,0,57810,"배송비
무료",쿠팡,2025-09-03 17:11:42,,,2개,,
https://search.shopping.naver.com/catalog/35367425620,LEX19251,"Advanced Milk Thistle, 소프트젤 120정",라이프익스텐션 유로피안 밀크 시슬 소프트젤 120캡슐,85460,0,85460,"배송비
무료",쿠팡,2025-09-03 17:11:45,,,3개,,
https://search.shopping.naver.com/catalog/35367425620,LEX19251,"Advanced Milk Thistle, 소프트젤 120정",라이프익스텐션 유로피안 밀크 시슬 소프트젤 120캡슐,112910,0,112910,"배송비
무료",쿠팡,2025-09-03 17:11:47,,,4개,,
https://search.shopping.naver.com/catalog/35367425620,LEX19251,"Advanced Milk Thistle, 소프트젤 120정",라이프익스텐션 유로피안 밀크 시슬 소프트젤 120캡슐,277700,0,277700,"배송비
무료",쿠팡,2025-09-03 17:11:50,,,5개,,
https://search.shopping.naver.com/catalog/35367425620,LEX19251,"Advanced Milk Thistle, 소프트젤 120정",라이프익스텐션 유로피안 밀크 시슬 소프트젤 120캡슐,288900,0,288900,"배송비
무료",웰스히어로,2025-09-03 17:11:53,,,6개,,
https://search.shopping.naver.com/catalog/36514982621,LEX19936,"MacuGuard, 사프란 & 아스타잔틴 함유 안구 보충제, 소프트젤 60정",라이프익스텐션 마쿠가드 오쿨러 서포트 아스타잔틴 60소프트젤,32070,0,32070,"배송비
무료",더블루블랑,2025-09-03 17:12:02,,,1개,,
https://search.shopping.naver.com/catalog/36514982621,LEX19936,"MacuGuard, 사프란 & 아스타잔틴 함유 안구 보충제, 소프트젤 60정",라이프익스텐션 마쿠가드 오쿨러 서포트 아스타잔틴 60소프트젤,48800,9900,58700,"배송비
9,900원 포함",브라키오글로벌,2025-09-03 17:12:05,,,2개,,
https://search.shopping.naver.com/catalog/36514982621,LEX19936,"MacuGuard, 사프란 & 아스타잔틴 함유 안구 보충제, 소프트젤 60정",라이프익스텐션 마쿠가드 오쿨러 서포트 아스타잔틴 60소프트젤,79650,0,79650,"배송비
무료",쿠팡,2025-09-03 17:12:08,,,3개,,
https://search.shopping.naver.com/catalog/36514982621,LEX19936,"MacuGuard, 사프란 & 아스타잔틴 함유 안구 보충제, 소프트젤 60정",라이프익스텐션 마쿠가드 오쿨러 서포트 아스타잔틴 60소프트젤,104740,0,104740,"배송비
무료",헬로 유로,2025-09-03 17:12:10,,,4개,,
https://search.shopping.naver.com/catalog/48094301622,LEX23483,"NAD+ 세포 재생제 및 레스베라트롤, NIAGEN 니코틴아미드 리보사이드, 베지 캡슐 30정",라이프익스텐션 NAD+레스베라트롤 NIAGEN 니코틴아미드 리보사이드 베지캡슐 30캡슐,50330,0,50330,"배송비
무료",아이허브 공식스토어,2025-09-03 17:12:17,,,,,
https://search.shopping.naver.com/catalog/55396544476,CGN01202,"스포츠, 다크 초콜릿 분리유청단백질, 907g(2lb)","캘리포니아골드뉴트리션 웨이 프로틴 아이솔레이트 다크 초콜릿 907g, 1개",0,0,0,가격 정보 없음,쇼핑몰 정보 없음,2025-09-03 17:12:23,,,,,
https://search.shopping.naver.com/catalog/35326261618,JRW03029,"사카로미세스 보울라디 플러스 MOS, 50억, 지연 방출 베지 캡슐 180정",자로우포뮬러스 사카로미세스 보울라디 + MOS 50억 180베지캡슐,39260,0,39260,"배송비
무료",나미의 다락방,2025-09-03 17:12:31,,,1개,,
https://search.shopping.naver.com/catalog/35326261618,JRW03029,"사카로미세스 보울라디 플러스 MOS, 50억, 지연 방출 베지 캡슐 180정",자로우포뮬러스 사카로미세스 보울라디 + MOS 50억 180베지캡슐,75520,0,75520,"배송비
무료",나미의 다락방,2025-09-03 17:12:34,,,2개,,
https://search.shopping.naver.com/catalog/35326261618,JRW03029,"사카로미세스 보울라디 플러스 MOS, 50억, 지연 방출 베지 캡슐 180정",자로우포뮬러스 사카로미세스 보울라디 + MOS 50억 180베지캡슐,111800,0,111800,"배송비
무료",나미의 다락방,2025-09-03 17:12:37,,,3개,,
https://search.shopping.naver.com/catalog/35326261618,JRW03029,"사카로미세스 보울라디 플러스 MOS, 50억, 지연 방출 베지 캡슐 180정",자로우포뮬러스 사카로미세스 보울라디 + MOS 50억 180베지캡슐,169800,9900,179700,"배송비
9,900원 포함",넥스트상점,2025-09-03 17:12:39,,,4개,,
https://search.shopping.naver.com/catalog/51385347334,CMV00555,"마누카 꿀, UMF 15+, MGO 514+, 250g(8.8oz)",콤비타 마누카 꿀 UMF 15 MGO 514 250g 8 8oz,50830,0,50830,"배송비
무료",아이허브 공식스토어,2025-09-03 17:12:46,,,,,
https://search.shopping.naver.com/catalog/29437043621,JRW23014,"비건 매스틱 검, 1,000mg, 베지 캡슐 120정",자로우포뮬러스 매스틱 검 1000mg x 120베지캡슐,43000,5000,48000,"배송비
5,000원 포함",G마켓,2025-09-03 17:12:55,,,1개,,
https://search.shopping.naver.com/catalog/29437043621,JRW23014,"비건 매스틱 검, 1,000mg, 베지 캡슐 120정",자로우포뮬러스 매스틱 검 1000mg x 120베지캡슐,61390,9800,71190,"배송비
9,800원 포함",G마켓,2025-09-03 17:12:57,,,2개,,
https://search.shopping.naver.com/catalog/29437043621,JRW23014,"비건 매스틱 검, 1,000mg, 베지 캡슐 120정",자로우포뮬러스 매스틱 검 1000mg x 120베지캡슐,113020,0,113020,"배송비
무료",G마켓,2025-09-03 17:13:00,,,3개,,
https://search.shopping.naver.com/catalog/29437043621,JRW23014,"비건 매스틱 검, 1,000mg, 베지 캡슐 120정",자로우포뮬러스 매스틱 검 1000mg x 120베지캡슐,148250,0,148250,"배송비
무료",G마켓,2025-09-03 17:13:03,,,4개,,
https://search.shopping.naver.com/catalog/29437043621,JRW23014,"비건 매스틱 검, 1,000mg, 베지 캡슐 120정",자로우포뮬러스 매스틱 검 1000mg x 120베지캡슐,187850,0,187850,"배송비
무료",옥션,2025-09-03 17:13:06,,,5개,,
https://search.shopping.naver.com/catalog/29437043621,JRW23014,"비건 매스틱 검, 1,000mg, 베지 캡슐 120정",자로우포뮬러스 매스틱 검 1000mg x 120베지캡슐,239760,0,239760,"배송비
무료",옥션,2025-09-03 17:13:08,,,6개,,
https://search.shopping.naver.com/catalog/49209826138,CMV00008,"마누카 꿀, UMF 10+, MGO 263+, 500g(17.6oz)",콤비타 뉴질랜드 마누카 꿀 UMF 10 MGO 263 500g 품질인증 벌꿀,45440,0,45440,"배송비
무료",아이허브 공식스토어,2025-09-03 17:13:15,,,,,
https://search.shopping.naver.com/catalog/25416771519,NWY10486,네이처스 웨이 삼부커스 구미젤리 엘더베리 구미젤리 60개,네이쳐스웨이 삼부커스 엘더베리 비타민C 아연 함유 구미젤리 60구미,26460,4500,30960,"배송비
4,500원 포함",11번가,2025-09-03 17:13:21,,,,,
https://search.shopping.naver.com/catalog/35909652620,NOW03071,"브로멜라인 함유 퀘르세틴, 베지 캡슐 240정",나우푸드 케르세틴 브로멜라인 240베지캡슐,33290,0,33290,"배송비
무료",11번가,2025-09-03 17:13:30,,,1개,,
https://search.shopping.naver.com/catalog/35909652620,NOW03071,"브로멜라인 함유 퀘르세틴, 베지 캡슐 240정",나우푸드 케르세틴 브로멜라인 240베지캡슐,73900,0,73900,"배송비
무료",G마켓,2025-09-03 17:13:32,,,2개,,
https://search.shopping.naver.com/catalog/35909652620,NOW03071,"브로멜라인 함유 퀘르세틴, 베지 캡슐 240정",나우푸드 케르세틴 브로멜라인 240베지캡슐,60900,0,60900,"배송비
무료",G마켓,2025-09-03 17:13:35,,,3개,,
https://search.shopping.naver.com/catalog/35909652620,NOW03071,"브로멜라인 함유 퀘르세틴, 베지 캡슐 240정",나우푸드 케르세틴 브로멜라인 240베지캡슐,250880,5000,255880,"배송비
5,000원 포함",엘로우프리지어2,2025-09-03 17:13:38,,,4개,,
